Country,Code,Year,Size of Govt,Law & Prop.Rights,Sound Money,Export trade freedom,Regulations,polity,anarchy,transition,occupation,democ,autoc,xrreg,xrcomp,xropen,xconst,parreg,parcomp,exrec,exconst,polcomp,prev Govt size,prev Law,prev Money,prev Export trade,prev Regulations,prev polity,prev democ,prev autoc,prev GDP,Population total,Use of IMF credit (current USD) per capita,foreign net aid in USD per capita,Industry value added (percent of GDP),Research and development expenditure (percent of GDP),Start-up procedures to register a business (number),Inflation in consumer prices (annual percent),Lead time to import median case in days,Logistics performance index,Lead time to export median case in days,Income share held by highest ten percent,Cereal yield kg per hectare,Total debt service as percent of exports of goods services and primary income,Military expenditure percent of central government expenditure,Lending interest rate percent,Employment to population ratio total percent,Agriculture percent of GDP,Tax revenue percent of GDP,High-technology exports percent of manufactured exports,Urban population (% of total),Energy use kg of oil equivalent per capita,Life expectancy at birth total in years,GDP per person employed constant 1990 PPP,Birth rate per 1000 people,Population growth annual percent,Time required to start a business in days,Employment in agriculture (percent of total employment),GDP growth percent,GDP per capita in USD,Net secondary education enrollment,Gross tertiary education enrollment percent,EU member,Informal payments to public officials (percent of firms),CPIA Public sector management quality,Fuel exports (% of merchandise exports),, Random seed
Moldova,MDA,2001,7.030000,3.840000,3.830000,6.390000,4.600000,8.000000,0.000000,0.000000,0.000000,8.000000,0.000000,3.000000,3.000000,4.000000,7.000000,2.000000,3.000000,8.000000,7.000000,7.000000,6.770000,4.450000,3.660000,6.180000,4.640000,7.000000,7.000000,0.000000,354.001279,3631462.000000,80.981985,34.355309,24.093076,,,9.636339,,,,29.880000,2487.120000,16.710246,1.807044,28.694167,53.500000,25.961926,12.171338,2.593038,45.704000,840.450210,67.101000,6678.000000,11.623000,-0.223627,,51.000000,-3.400000,407.730243,78.036850,31.727301,0.000000,,,0.017539,,0.032637
Moldova,MDA,2002,6.980000,4.950000,4.080000,6.640000,6.170000,8.000000,0.000000,0.000000,0.000000,8.000000,0.000000,3.000000,3.000000,4.000000,7.000000,2.000000,3.000000,8.000000,7.000000,7.000000,7.030000,3.840000,3.830000,6.390000,4.600000,8.000000,8.000000,0.000000,407.730243,3623062.000000,86.116384,39.361733,23.190307,,,5.253304,,,,27.390000,2502.766000,22.257875,,23.521667,53.099998,24.082401,12.881354,3.980865,45.605000,854.418721,67.315732,7170.000000,11.556000,-0.231580,,49.599998,2.100000,458.677817,78.915733,32.205231,0.000000,55.100000,,0.026638,,0.521812
Moldova,MDA,2003,6.910000,5.710000,4.290000,6.730000,6.300000,8.000000,0.000000,0.000000,0.000000,8.000000,0.000000,3.000000,3.000000,4.000000,7.000000,2.000000,3.000000,8.000000,7.000000,7.000000,6.980000,4.950000,4.080000,6.640000,6.170000,8.000000,8.000000,0.000000,458.677817,3612874.000000,87.879068,33.851167,24.527120,0.324050,11.000000,11.623561,,,,27.880000,1861.681000,11.547158,1.874185,19.289167,47.200001,21.519332,14.672914,3.326060,45.506000,930.028836,67.520146,8483.000000,11.577000,-0.281595,42.000000,43.000000,6.100000,548.289687,80.066467,33.298840,0.000000,69.000000,,0.597264,,0.088784
Moldova,MDA,2004,7.150000,5.390000,6.010000,6.380000,6.410000,8.000000,0.000000,0.000000,0.000000,8.000000,0.000000,3.000000,3.000000,4.000000,7.000000,2.000000,3.000000,8.000000,7.000000,7.000000,6.910000,5.710000,4.290000,6.730000,6.300000,8.000000,8.000000,0.000000,548.289687,3603945.000000,85.787103,32.883410,17.286418,0.349030,10.000000,12.479074,,,,27.830000,2832.018000,16.785193,1.324278,20.938333,45.400002,20.471932,16.357506,2.680780,45.407000,936.966019,67.703171,9387.000000,11.669000,-0.247450,30.000000,40.500000,7.800000,720.940932,81.079529,34.355572,0.000000,,,1.603736,,0.185330
Moldova,MDA,2005,8.040000,5.300000,6.650000,6.800000,7.060000,9.000000,0.000000,0.000000,0.000000,9.000000,0.000000,3.000000,3.000000,4.000000,7.000000,2.000000,4.000000,8.000000,7.000000,9.000000,7.150000,5.390000,6.010000,6.380000,6.410000,8.000000,8.000000,0.000000,720.940932,3595187.000000,73.346672,47.037887,16.337231,0.398650,10.000000,11.765930,,,,28.520000,2793.405000,13.630530,1.365136,19.260833,45.099998,19.530824,18.485404,3.956726,45.308000,972.740778,67.859732,10071.000000,11.807000,-0.243307,30.000000,40.599998,6.600000,831.205286,81.789833,36.098431,0.000000,37.900000,3.200000,0.196431,,0.846536
Moldova,MDA,2006,7.560000,5.380000,6.970000,6.920000,7.070000,9.000000,0.000000,0.000000,0.000000,9.000000,0.000000,3.000000,3.000000,4.000000,7.000000,2.000000,4.000000,8.000000,7.000000,9.000000,8.040000,5.300000,6.650000,6.800000,7.060000,9.000000,9.000000,0.000000,831.205286,3585209.000000,88.743223,64.077157,15.596678,0.406220,10.000000,12.874056,,,,27.380000,2550.183000,17.720077,1.514557,18.128333,42.200001,17.378267,19.571051,4.778953,45.209000,962.392430,67.991732,11068.000000,11.965000,-0.277924,30.000000,33.599998,7.410062,950.648204,81.348877,39.402451,0.000000,,3.200000,0.326427,,0.725147
Moldova,MDA,2007,7.420000,5.790000,6.840000,7.110000,7.040000,9.000000,0.000000,0.000000,0.000000,9.000000,0.000000,3.000000,3.000000,4.000000,7.000000,2.000000,4.000000,8.000000,7.000000,9.000000,7.560000,5.380000,6.970000,6.920000,7.070000,9.000000,9.000000,0.000000,950.648204,3576910.000000,96.606009,74.446939,17.147996,0.545580,9.000000,12.135501,,2.310000,,26.780000,1018.449000,14.132852,1.592710,18.825000,42.099998,12.009803,20.566701,5.121666,45.110000,938.596722,68.111098,11492.000000,12.118000,-0.231747,23.000000,32.799999,7.487165,1230.434685,80.554008,41.204590,0.000000,,3.400000,0.243903,,0.547889
Moldova,MDA,2008,7.370000,6.380000,7.220000,7.090000,6.720000,9.000000,0.000000,0.000000,0.000000,9.000000,0.000000,3.000000,3.000000,4.000000,7.000000,2.000000,4.000000,8.000000,7.000000,9.000000,7.420000,5.790000,6.840000,7.110000,7.040000,9.000000,9.000000,0.000000,1230.434685,3570108.000000,97.326748,83.518482,16.875828,0.534630,9.000000,12.897076,,,,27.120000,3216.658000,16.564800,1.856458,21.064167,42.099998,10.708201,20.446097,4.242427,45.011000,938.347803,68.227293,12355.000000,12.243000,-0.190345,15.000000,31.100000,4.798522,1695.972811,83.498520,39.998501,0.000000,,3.500000,0.287945,,0.378516
Moldova,MDA,2009,6.670000,5.550000,7.740000,6.810000,6.410000,9.000000,0.000000,0.000000,0.000000,9.000000,0.000000,3.000000,3.000000,4.000000,7.000000,2.000000,4.000000,8.000000,7.000000,9.000000,7.370000,6.380000,7.220000,7.090000,6.720000,9.000000,9.000000,0.000000,1695.972811,3565604.000000,94.914915,68.330639,15.805721,0.525570,8.000000,-0.058687,,,,25.030000,2372.730000,16.867668,1.203666,20.544167,39.299999,10.105467,17.685313,4.590383,44.936000,891.029402,68.341805,12269.000000,12.323000,-0.126238,10.000000,28.200001,3.067944,1525.526119,79.559151,38.292858,0.000000,33.500000,3.400000,0.355706,,0.726378
Moldova,MDA,2010,6.560000,5.480000,7.380000,6.810000,6.830000,9.000000,0.000000,0.000000,0.000000,9.000000,0.000000,3.000000,3.000000,4.000000,7.000000,2.000000,4.000000,8.000000,7.000000,9.000000,6.670000,5.550000,7.740000,6.810000,6.410000,9.000000,9.000000,0.000000,1525.526119,3562045.000000,142.817679,132.058972,15.912313,0.439870,8.000000,7.352251,,2.570000,,25.430000,2733.991000,14.473058,0.902012,16.360000,38.000000,14.448156,18.195470,8.259889,44.886000,955.985115,68.458122,13611.000000,12.348000,-0.099865,10.000000,27.500000,7.764846,1631.535832,78.624138,38.145359,0.000000,,3.400000,0.336001,,0.239135
Moldova,MDA,2011,6.720000,5.500000,7.550000,6.840000,7.010000,9.000000,0.000000,0.000000,0.000000,9.000000,0.000000,3.000000,3.000000,4.000000,7.000000,2.000000,4.000000,8.000000,7.000000,9.000000,6.560000,5.480000,7.380000,6.810000,6.830000,9.000000,9.000000,0.000000,1631.535832,3559986.000000,183.895667,130.362872,16.842209,0.404990,7.000000,7.610607,,,,24.510000,2865.901000,12.825257,0.997624,14.438044,38.799999,14.761277,18.279948,6.308720,44.859000,933.601705,68.575293,14165.000000,12.317000,-0.057821,9.000000,27.500000,-5.989580,1970.571373,77.748413,39.448040,0.000000,,3.500000,0.687564,,0.141280
Moldova,MDA,2012,6.480000,5.310000,7.740000,6.810000,7.010000,9.000000,0.000000,0.000000,0.000000,9.000000,0.000000,3.000000,3.000000,4.000000,7.000000,2.000000,4.000000,8.000000,7.000000,9.000000,6.720000,5.500000,7.550000,6.840000,7.010000,9.000000,9.000000,0.000000,1970.571373,3559519.000000,222.748635,132.905598,16.711275,0.417330,7.000000,4.639519,,2.330000,,23.610000,1358.933000,15.152695,0.983973,13.418154,37.700001,13.430218,18.644927,4.784577,44.857000,920.443745,68.693415,14388.000000,12.245000,-0.013119,9.000000,26.500000,7.094072,2046.536787,77.908997,40.108639,0.000000,,3.500000,0.312027,,0.498723
Moldova,MDA,2013,6.460000,5.000000,7.640000,6.970000,7.100000,9.000000,0.000000,0.000000,0.000000,9.000000,0.000000,3.000000,3.000000,4.000000,7.000000,2.000000,4.000000,8.000000,7.000000,9.000000,6.480000,5.310000,7.740000,6.810000,7.010000,9.000000,9.000000,0.000000,2046.536787,3558566.000000,217.123414,105.216539,17.114395,0.354190,6.000000,4.641790,,,,23.260000,2851.802000,15.999171,,12.294167,38.599998,14.791147,,2.361126,44.879000,,68.811512,15315.000000,12.141000,-0.026777,7.000000,28.799999,6.414351,2243.979662,77.191551,41.277168,0.000000,16.400000,3.600000,0.193200,,0.036812
Madagascar,MDG,1985,4.430000,4.320000,5.990000,3.000000,4.280000,-6.000000,0.000000,0.000000,0.000000,0.000000,6.000000,2.000000,1.000000,4.000000,3.000000,4.000000,2.000000,3.000000,3.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9981113.000000,18.452852,18.498939,13.318235,,,10.556484,,,,,1749.265000,42.235234,,,,35.144330,,,20.933000,,49.710317,1967.000000,43.521000,2.709126,,,0.902106,286.329762,,4.094530,0.000000,,,3.947603,,0.704809
Madagascar,MDG,1990,6.340000,3.090000,5.790000,3.440000,3.760000,-6.000000,0.000000,0.000000,0.000000,0.000000,6.000000,2.000000,1.000000,4.000000,3.000000,4.000000,2.000000,3.000000,3.000000,2.000000,4.430000,4.320000,5.990000,3.000000,4.280000,-6.000000,0.000000,6.000000,286.329762,11545782.000000,12.442120,34.381387,12.825349,,,11.784484,,,,,1945.256000,45.880568,,25.800000,,28.577628,,8.068184,23.566000,,51.008098,1952.000000,45.292000,2.991116,,,3.403417,266.892256,,3.438680,0.000000,,,0.522904,,0.730109
Madagascar,MDG,1995,6.520000,5.090000,2.820000,4.890000,3.980000,9.000000,0.000000,0.000000,0.000000,9.000000,0.000000,3.000000,3.000000,4.000000,7.000000,2.000000,4.000000,8.000000,7.000000,9.000000,6.340000,3.090000,5.790000,3.440000,3.760000,-6.000000,0.000000,6.000000,266.892256,13452526.000000,5.402182,22.256787,9.224226,,,49.080210,,,,,1967.524000,7.703145,,37.500000,83.599998,26.686144,,1.213205,25.796000,,54.614049,1642.000000,44.090000,3.116420,,,2.096560,234.892780,,2.332910,0.000000,,,1.485357,,0.934536
Madagascar,MDG,2000,7.210000,4.780000,7.170000,5.700000,4.950000,7.000000,0.000000,0.000000,0.000000,7.000000,0.000000,3.000000,3.000000,4.000000,5.000000,2.000000,4.000000,8.000000,5.000000,9.000000,6.520000,5.090000,2.820000,4.890000,3.980000,9.000000,9.000000,0.000000,234.892780,15744811.000000,8.211594,20.336859,14.232717,0.119760,,11.859685,,,,,1889.806000,9.738089,11.464351,26.500000,84.500000,29.209987,11.326083,0.572268,27.121000,,58.472805,1709.000000,41.123000,3.109124,,,3.932336,246.282635,,2.185130,0.000000,,,3.800321,,0.739160
Madagascar,MDG,2001,7.620000,4.780000,7.710000,6.610000,5.330000,7.000000,0.000000,0.000000,0.000000,7.000000,0.000000,3.000000,3.000000,4.000000,5.000000,2.000000,4.000000,8.000000,5.000000,9.000000,7.210000,4.780000,7.170000,5.700000,4.950000,7.000000,7.000000,0.000000,246.282635,16235767.000000,9.338456,22.804589,14.583102,0.218210,,6.937759,,,,36.640000,2020.134000,5.036473,13.949475,25.250000,83.300003,27.892738,9.738941,0.905970,27.391000,,59.113610,1785.000000,40.375000,3.070580,,,4.659116,278.987457,,2.080400,0.000000,,,1.166923,,0.057710
Madagascar,MDG,2002,7.640000,2.900000,7.000000,6.350000,5.710000,7.000000,0.000000,0.000000,0.000000,7.000000,0.000000,3.000000,3.000000,4.000000,5.000000,2.000000,4.000000,8.000000,5.000000,9.000000,7.620000,4.780000,7.710000,6.610000,5.330000,7.000000,7.000000,0.000000,278.987457,16736029.000000,10.501715,22.344608,14.412226,0.245520,,15.932019,,,,,1967.012000,4.905189,13.900635,25.250000,83.000000,31.678359,7.669634,1.036024,27.663000,,59.699171,1519.000000,39.626000,3.034717,,,4.760065,262.741813,,2.156360,0.000000,,,1.960113,,0.927123
Madagascar,MDG,2003,6.820000,3.180000,7.820000,6.650000,6.220000,7.000000,0.000000,0.000000,0.000000,7.000000,0.000000,3.000000,3.000000,4.000000,5.000000,2.000000,4.000000,8.000000,5.000000,9.000000,7.640000,2.900000,7.000000,6.350000,5.710000,7.000000,7.000000,0.000000,262.741813,17245275.000000,11.649916,31.679982,15.372959,0.338410,15.000000,-1.224982,,,,,2202.080000,5.834230,11.804169,24.250000,82.400002,29.201429,10.008983,0.647064,27.936000,,60.235512,1627.000000,38.901000,2.997437,67.000000,78.000000,6.017824,317.422023,,2.369690,0.000000,,,4.281013,,0.162598
Madagascar,MDG,2004,6.880000,3.100000,7.070000,6.520000,5.740000,7.000000,0.000000,0.000000,0.000000,7.000000,0.000000,3.000000,3.000000,4.000000,5.000000,2.000000,4.000000,8.000000,5.000000,9.000000,6.820000,3.180000,7.820000,6.650000,6.220000,7.000000,7.000000,0.000000,317.422023,17763367.000000,14.398678,71.087311,15.949961,0.223530,13.000000,13.811331,,,,,2354.165000,5.785465,9.906658,25.500000,83.400002,28.799893,10.877524,0.565537,28.211000,,60.728707,1638.000000,38.221000,2.960011,47.000000,,-12.673788,245.670457,,2.747260,0.000000,,,1.785775,,0.790354
Madagascar,MDG,2005,7.660000,3.150000,7.020000,6.040000,5.220000,7.000000,0.000000,0.000000,0.000000,7.000000,0.000000,3.000000,3.000000,4.000000,5.000000,2.000000,4.000000,8.000000,5.000000,9.000000,6.880000,3.100000,7.070000,6.520000,5.740000,7.000000,7.000000,0.000000,245.670457,18290394.000000,13.120548,49.918006,15.770370,0.175520,11.000000,18.512564,,,,31.790000,2516.205000,5.885362,9.706647,27.000000,84.400002,28.288904,10.104188,0.782424,28.814000,,61.187293,1640.000000,37.602000,2.923770,42.000000,82.000000,9.784892,275.515827,,2.829390,0.000000,,3.400000,1.053902,,0.475660
Madagascar,MDG,2006,6.820000,3.540000,7.370000,6.230000,5.580000,7.000000,0.000000,0.000000,0.000000,7.000000,0.000000,3.000000,3.000000,4.000000,5.000000,2.000000,4.000000,8.000000,5.000000,9.000000,7.660000,3.150000,7.020000,6.040000,5.220000,7.000000,7.000000,0.000000,275.515827,18826129.000000,3.074450,41.515704,16.139786,0.163710,10.000000,10.772245,,,,,2564.594000,3.639080,8.428196,29.500000,83.800003,27.479886,10.669656,1.168312,29.425000,,61.624366,1678.000000,37.055000,2.886974,20.000000,,5.257004,292.990893,,2.989390,0.000000,,3.400000,5.510389,,0.424401
Madagascar,MDG,2007,8.110000,3.940000,7.290000,6.450000,5.270000,7.000000,0.000000,0.000000,0.000000,7.000000,0.000000,3.000000,3.000000,4.000000,5.000000,2.000000,4.000000,8.000000,5.000000,9.000000,6.820000,3.540000,7.370000,6.230000,5.580000,7.000000,7.000000,0.000000,292.990893,19371031.000000,3.779510,46.155003,16.259071,0.140370,8.000000,10.300721,,2.240000,,,2619.462000,1.501183,9.930819,45.000000,84.099998,25.687863,11.432911,1.064691,30.043000,,62.053000,1719.000000,36.574000,2.853296,12.000000,,4.602900,379.067252,21.518841,3.337880,0.000000,,3.500000,4.701841,,0.912622
Madagascar,MDG,2008,7.680000,3.560000,7.670000,6.340000,5.310000,7.000000,0.000000,0.000000,0.000000,7.000000,0.000000,3.000000,3.000000,4.000000,5.000000,2.000000,4.000000,8.000000,5.000000,9.000000,8.110000,3.940000,7.290000,6.450000,5.270000,7.000000,7.000000,0.000000,379.067252,19926798.000000,6.465715,42.282257,16.197739,0.134040,8.000000,9.223620,,,,,2809.794000,1.650901,9.330281,45.000000,84.400002,24.838370,12.979374,0.662808,30.670000,,62.482756,1775.000000,36.149000,2.828676,12.000000,,5.022607,472.379101,23.042459,3.243270,0.000000,,3.600000,5.846163,,0.430997
Madagascar,MDG,2009,8.590000,3.290000,7.550000,6.200000,5.490000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,2.000000,1.000000,4.000000,5.000000,3.000000,3.000000,3.000000,5.000000,6.000000,7.680000,3.560000,7.670000,6.340000,5.310000,7.000000,7.000000,0.000000,472.379101,20495706.000000,13.880224,21.661123,15.945086,0.146830,8.000000,8.956741,,,,,2716.895000,2.800618,9.020797,45.000000,84.400002,29.141516,9.384943,1.650341,31.298000,,62.918171,1649.000000,35.777000,2.814994,12.000000,,6.240578,417.178309,,3.438290,0.000000,21.800000,3.300000,4.929417,,0.769933
Madagascar,MDG,2010,8.810000,3.100000,7.850000,6.080000,6.320000,0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,2.000000,1.000000,4.000000,5.000000,3.000000,3.000000,3.000000,5.000000,6.000000,8.590000,3.290000,7.550000,6.200000,5.490000,0.000000,3.000000,3.000000,417.178309,21079532.000000,13.174723,22.300305,15.937229,0.113240,8.000000,9.246717,,2.660000,,33.160000,2697.613000,2.694185,7.224984,49.000000,85.800003,28.057429,9.760029,1.037519,31.929000,,63.361732,1576.000000,35.454000,2.808712,12.000000,,7.128514,414.142787,,3.605520,0.000000,,3.000000,6.654727,,0.269552
Madagascar,MDG,2011,8.270000,3.000000,7.890000,5.930000,6.160000,3.000000,0.000000,0.000000,0.000000,4.000000,1.000000,2.000000,0.000000,0.000000,5.000000,3.000000,4.000000,5.000000,5.000000,8.000000,8.810000,3.100000,7.850000,6.080000,6.320000,0.000000,3.000000,3.000000,414.142787,21678867.000000,12.610253,20.447102,15.994024,0.105880,8.000000,9.482540,,,,,2673.806000,1.786177,7.501138,52.500000,85.699997,28.368275,10.096434,8.368643,32.562000,,63.807415,1547.000000,35.173000,2.803539,12.000000,,-4.013861,456.329307,29.812330,4.005700,0.000000,,2.800000,6.826648,,0.360644
Madagascar,MDG,2012,9.050000,3.210000,8.040000,6.040000,6.290000,3.000000,0.000000,0.000000,0.000000,4.000000,1.000000,2.000000,0.000000,0.000000,5.000000,3.000000,4.000000,5.000000,5.000000,8.000000,8.270000,3.000000,7.890000,5.930000,6.160000,3.000000,4.000000,1.000000,456.329307,22293720.000000,11.956641,16.986398,16.047767,,8.000000,6.358699,5.000000,2.720000,2.000000,,2700.343000,2.498110,,60.000000,85.500000,28.198311,,0.373111,33.196000,,64.246659,1541.000000,34.921000,2.796711,12.000000,75.300003,0.263111,444.958494,30.925220,4.085710,0.000000,,2.600000,6.959903,,0.341694
Madagascar,MDG,2013,8.750000,3.270000,8.050000,6.910000,6.580000,3.000000,0.000000,0.000000,0.000000,4.000000,1.000000,2.000000,0.000000,0.000000,5.000000,3.000000,4.000000,5.000000,5.000000,8.000000,9.050000,3.210000,8.040000,6.040000,6.290000,3.000000,4.000000,1.000000,444.958494,22924557.000000,11.181852,21.800203,16.031569,,8.000000,5.826429,,,,,2522.192000,2.492063,,60.000000,85.300003,26.420220,,0.579352,33.832000,,64.673902,1523.000000,34.686000,2.790367,12.000000,,1.454392,462.973999,30.409109,4.245860,0.000000,43.100000,2.500000,4.760174,,0.844020
Mexico,MEX,1975,6.080000,4.090000,8.130000,5.580000,4.770000,-6.000000,0.000000,0.000000,0.000000,0.000000,6.000000,2.000000,1.000000,4.000000,3.000000,4.000000,2.000000,3.000000,3.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60872399.000000,0.000000,0.923078,32.383203,,,15.151515,,,,,1744.963000,,,,,11.814041,,,62.759000,971.614442,63.920146,,40.820000,2.970977,,,7.861120,1445.712410,,8.677620,0.000000,,,15.464536,,0.442765
Mexico,MEX,1980,5.690000,6.290000,7.700000,1.300000,4.970000,-3.000000,0.000000,0.000000,0.000000,1.000000,4.000000,2.000000,1.000000,4.000000,3.000000,3.000000,3.000000,3.000000,3.000000,6.000000,6.080000,4.090000,8.130000,5.580000,4.770000,-6.000000,0.000000,6.000000,1445.712410,69330974.000000,0.000000,0.798921,33.648954,,,26.364406,,,,,2191.109000,45.786447,,,,8.995623,,,66.339000,1371.888977,66.560220,21248.000000,34.439000,2.397498,,,8.956942,2803.318841,,12.726660,0.000000,,,66.827671,,0.544405
Mexico,MEX,1985,6.190000,5.380000,3.670000,4.380000,3.740000,-3.000000,0.000000,0.000000,0.000000,1.000000,4.000000,2.000000,1.000000,4.000000,3.000000,3.000000,3.000000,3.000000,3.000000,6.000000,5.690000,6.290000,7.700000,1.300000,4.970000,-3.000000,1.000000,4.000000,2803.318841,77322643.000000,38.402205,1.864266,35.267131,,,57.748377,,,,,2431.074000,45.248161,,,,10.071995,,,68.950000,1404.695052,68.792610,19920.000000,30.819000,2.092853,,,-4.196297,2385.757782,,,0.000000,,,60.086614,,0.822670
Mexico,MEX,1990,7.960000,6.760000,3.590000,7.630000,5.330000,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,2.000000,1.000000,4.000000,4.000000,2.000000,3.000000,3.000000,4.000000,7.000000,6.190000,5.380000,3.670000,4.380000,3.740000,-3.000000,1.000000,4.000000,2385.757782,85609404.000000,76.525121,1.825150,28.418502,,,26.652645,,,,,2424.361000,21.767172,3.002783,,,7.847877,11.782689,8.429322,71.419000,1430.938510,70.795732,18228.000000,28.688000,2.014994,,22.600000,1.245438,3068.702424,44.247250,14.802770,0.000000,,,37.584093,,0.621555
Mexico,MEX,1995,7.470000,5.300000,5.500000,7.720000,6.330000,4.000000,0.000000,0.000000,0.000000,4.000000,0.000000,2.000000,2.000000,4.000000,4.000000,2.000000,3.000000,7.000000,4.000000,7.000000,7.960000,6.760000,3.590000,7.630000,5.330000,0.000000,2.000000,2.000000,3068.702424,94426946.000000,167.624239,4.068118,32.470099,,,34.999275,,,,,2519.633000,28.083788,3.992984,59.431667,55.299999,4.367663,8.881197,15.172581,73.368000,1376.024678,72.739780,17325.000000,26.588000,1.885006,,23.400000,4.061426,3640.833419,47.854350,13.807810,0.000000,,,10.270291,,0.469585
Mexico,MEX,2000,7.140000,4.250000,6.850000,7.690000,6.510000,8.000000,0.000000,0.000000,0.000000,8.000000,0.000000,3.000000,3.000000,4.000000,6.000000,2.000000,4.000000,8.000000,6.000000,9.000000,7.470000,5.300000,5.500000,7.720000,6.330000,4.000000,4.000000,0.000000,3640.833419,102808590.000000,3.675471,-0.562015,34.858010,0.317000,,9.495019,,,,41.350000,2760.911000,31.581323,3.702094,16.928333,58.099998,3.535313,9.912548,22.451351,74.722000,1408.555297,74.299732,19337.000000,24.245000,1.511256,,18.000000,4.701842,6649.716534,54.741100,19.295160,0.000000,,,9.666488,,0.313347
Mexico,MEX,2001,7.380000,3.640000,7.380000,7.320000,5.850000,8.000000,0.000000,0.000000,0.000000,8.000000,0.000000,3.000000,3.000000,4.000000,6.000000,2.000000,4.000000,8.000000,6.000000,9.000000,7.140000,4.250000,6.850000,7.690000,6.510000,8.000000,8.000000,0.000000,6649.716534,104239563.000000,3.496532,1.132487,33.025102,0.338500,,6.362500,,,,,2855.208000,26.872286,,12.795000,57.500000,3.665470,,22.056000,75.045000,1424.278170,74.533488,19285.000000,23.750000,1.382283,,17.900000,2.667013,6952.289039,,20.096840,0.000000,,,7.973603,,0.419215
